bit, value, max detected freq, mag
67,1,76694.13919413919,76518.95169655979
68,1,76694.13919413919,71290.36543225964
69,1,76694.13919413919,80079.04146828066
70,1,76694.13919413919,83261.43584659792
71,1,76694.13919413919,75443.55349058524
72,1,76694.13919413919,74789.54561967117
73,1,76694.13919413919,65651.41661141743
74,1,76465.20146520148,65632.98134974776
75,1,76694.13919413919,80082.17815001188
76,1,76694.13919413919,73453.48640106627
77,1,76694.13919413919,75290.10248884867
78,1,76465.20146520148,67638.74087249166
79,1,76694.13919413919,68607.1744843556
80,1,76694.13919413919,76235.44663547314
81,1,76694.13919413919,64398.89576941232
82,1,76694.13919413919,77742.23434148332
83,1,76694.13919413919,68395.416401807
84,1,76694.13919413919,71248.45175155766
85,1,76694.13919413919,72623.35963398861
86,1,76694.13919413919,76998.41744674477
87,1,76694.13919413919,75341.44027329708
88,1,76694.13919413919,84976.12269775743
89,1,76694.13919413919,78151.22125324655
90,1,76694.13919413919,67616.11946853396
91,1,76694.13919413919,67411.06992928019
92,1,76694.13919413919,80106.64305470104
93,1,76694.13919413919,77954.38693449754
94,1,76694.13919413919,78944.75742655806
95,1,76694.13919413919,57357.641235774725
96,1,76694.13919413919,77364.87855561782
97,1,76694.13919413919,82708.73774105946
98,1,76694.13919413919,81423.97338000943
99,1,76694.13919413919,79863.23383933907
100,1,76694.13919413919,73005.01141024395
101,1,76694.13919413919,76461.17409433192
102,1,76694.13919413919,65806.64307603345
103,1,76694.13919413919,71968.44669653062
104,1,76694.13919413919,82333.68572422917
105,1,76694.13919413919,81856.23006691036
106,1,76694.13919413919,73265.63543694376
107,1,76694.13919413919,72367.1515320889
108,1,76465.20146520148,59641.568041173654
109,1,76694.13919413919,61389.095490832915
110,1,76694.13919413919,61723.009130644976
111,1,76694.13919413919,66065.5475768264
112,1,76465.20146520148,62612.40604147194
113,1,76694.13919413919,66464.36746076556
114,1,76694.13919413919,77126.26691688692
115,1,76694.13919413919,77913.00879471375
116,1,76465.20146520148,61598.86154496175
117,1,76694.13919413919,67833.08698721278
118,1,76694.13919413919,62324.68318775398
119,1,76694.13919413919,68597.51291346441
120,1,76694.13919413919,79645.61408535106
121,1,76694.13919413919,82714.67689160294
122,1,76694.13919413919,71783.07405204907
123,1,76694.13919413919,79018.79728369895
124,1,76694.13919413919,68665.24981844949
125,1,76694.13919413919,71625.82071391589
126,1,76694.13919413919,68060.30400160988
127,1,76694.13919413919,79668.81230575245
128,1,76694.13919413919,77372.1449263943
129,1,76465.20146520148,68169.90044158902
130,1,76694.13919413919,77548.44920753138
131,1,76694.13919413919,79677.70015429953
132,1,76694.13919413919,77845.28855418228
133,1,76694.13919413919,60783.71178927727
134,1,76694.13919413919,74010.39595694438
135,1,76694.13919413919,57256.271921031876
136,1,76694.13919413919,76773.22335338789
137,0,54487.179487179485,43229.38803565303
138,0,54487.179487179485,42481.23643075103
139,0,54487.179487179485,43458.32045487841
140,0,54487.179487179485,41569.54259805313
141,0,54487.179487179485,43864.95950983234
142,0,54487.179487179485,44390.53595433404
143,0,54487.179487179485,44706.0176205823
144,0,54487.179487179485,44165.818105863815
145,0,54487.179487179485,42941.31593453834
146,0,54487.179487179485,44380.326767069186
147,0,54487.179487179485,40205.447059689235
148,0,54487.179487179485,42462.61987543595
149,0,54487.179487179485,43754.26776248028
150,0,54487.179487179485,44449.419428979185
151,0,54487.179487179485,42016.641354433516
152,0,54487.179487179485,43252.29649107257
153,0,54487.179487179485,43022.78406476983
154,0,54487.179487179485,44839.67921190489
155,0,54487.179487179485,44064.58847628053
156,0,54487.179487179485,43952.334684892965
157,0,54487.179487179485,44401.69971892318
158,0,54487.179487179485,45280.91613404472
159,0,54487.179487179485,43615.824394371084
160,0,54487.179487179485,42171.39003688678
161,0,54487.179487179485,41630.789610196094
162,0,54487.179487179485,45184.025676261845
