#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP5250-323F81C
#Serial Number: SN:323F81C
#Date Time: 2023-03-03 13:49:56.635.520.399
#Sample rate: 504032Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full

Time (s),Channel 1 (V),Channel 2 (V)
-0.032505260721,4.279835390946502,0
-0.032503276721,-4.0740740740588794,0
-0.032501292721,3.374485596707819,0
-0.032499308721,1.2345679012384605,0
-0.032497324721,1.440329218106996,0
-0.032495340721,0.45267489712113806,0
-0.032493356721,-3.8683127572016462,0
-0.032491372721,3.497942386817876,0
-0.032489388721,-4.11522633744856,0
-0.032487404721,4.320987654305641,0
-0.032485420721,-3.9917695473251027,0
-0.032483436721,3.909465020561759,0
-0.032481452721,-4.032921810699588,0
-0.032479468721,4.279835390931381,0
-0.032477484721,-4.074074074074074,0
-0.032475500721,0.8230452674808042,0
-0.032473516721,4.197530864197531,0
-0.032471532721,-2.1399176954617234,0
-0.032469548721,2.7983539094650207,0
-0.032467564721,-4.115226337435985,0
-0.032465580721,3.251028806584362,0
-0.032463596721,-4.1152263374351605,0
-0.032461612721,4.320987654320987,0
-0.032459628721,-4.074074074058803,0
-0.032457644721,3.1275720164609053,0
-0.032455660721,-0.8230452674825255,0
-0.032453676721,4.279835390946502,0
-0.032451692721,-3.744855967063593,0
-0.032449708721,-0.6995884773662552,0
-0.032447724721,4.320987654311855,0
-0.032445740720999997,-4.11522633744856,0
-0.032443756721,4.320987654305641,0
-0.032441772720999996,-4.032921810699588,0
-0.032439788721,2.757201646078184,0
-0.032437804720999996,-4.11522633744856,0
-0.032435820721,4.320987654305641,0
-0.032433836720999996,-4.074074074074074,0
-0.032431852721,3.0452674896989844,0
-0.032429868720999996,2.880658436213992,0
-0.032427884721,-0.49382716048768893,0
-0.032425900720999996,0.7407407407407407,0
-0.032423916721,-3.3744855967003335,0
-0.032421932720999996,2.4691358024691357,0
-0.032419948721,-4.115226337436583,0
-0.032417964720999996,4.320987654320987,0
-0.032415980721,-4.115226337433214,0
-0.032413996720999996,3.786008230452675,0
-0.032412012721,-3.8271604938133126,0
-0.032410028720999996,4.320987654320987,0
-0.032408044721,-4.115226337433214,0
-0.032406060720999996,1.6049382716049383,0
-0.032404076721,3.086419753083725,0
-0.032402092720999996,-1.522633744855967,0
-0.032400108721,3.0041152263292137,0
-0.032398124720999996,-4.279835390946502,0
-0.032396140721,2.7572016460777347,0
-0.032394156720999996,-4.074074074074074,0
-0.032392172721,4.279835390931307,0
-0.032390188720999996,-4.074074074074074,0
-0.032388204721,4.032921810684842,0
-0.032386220720999996,-1.440329218106996,0
-0.032384236721,3.8271604938271606,0
-0.032382252720999996,-3.0864197530864197,0
-0.032380268721,-1.316872427983539,0
-0.032378284720999996,3.7037037037037037,0
-0.032376300721,-3.8271604938271606,0
-0.032374316720999996,4.279835390946502,0
-0.032372332721,-4.11522633744856,0
-0.032370348720999996,4.197530864197531,0
-0.032368364721,-4.444444444444445,0
-0.032366380720999996,4.320987654320987,0
-0.032364396721,-4.074074074074074,0
-0.032362412720999996,2.674897119340291,0
-0.032360428721,1.9753086419753085,0
-0.032358444720999996,1.1522633744840247,0
-0.032356460721,0.2880658436213992,0
-0.032354476720999996,-3.9094650205621337,0
-0.032352492721,3.786008230452675,0
-0.032350508720999996,-4.115226337432765,0
-0.032348524721,4.567901234567901,0
-0.032346540720999996,-4.115226337433663,0
-0.032344556721,4.074074074074074,0
-0.032342572720999996,-4.074074074058579,0
-0.032340588721,4.444444444444445,0
-0.032338604720999996,-3.662551440321358,0
-0.032336620721,0.6584362139917695,0
-0.032334636720999996,4.279835390934151,0
-0.032332652721,-2.5102880658436213,0
-0.032330668720999996,2.757201646077136,0
-0.032328684721,-4.609053497942387,0
-0.032326700720999996,3.374485596694345,0
-0.032324716721,-4.032921810699588,0
-0.032322732720999996,4.279835390931306,0
-0.032320748721,-4.074074074074074,0
-0.032318764720999996,3.86831275719446,0
-0.032316780721,-0.0823045267489712,0
-0.032314796720999996,3.580246913567222,0
-0.032312812721,-3.580246913580247,0
-0.032310828720999996,-0.45267489711178116,0
-0.032308844721,3.7037037037037037,0
-0.032306860720999996,-4.074074074058804,0
-0.032304876721,4.320987654320987,0
-0.032302892720999996,-4.115226337436957,0
-0.032300908721,2.263374485596708,0
-0.032298924720999996,-4.2386831275565955,0
-0.032296940721,4.238683127572016,0
-0.032294956720999995,-4.032921810685665,0
-0.032292972721,3.6213991769547325,0
-0.032290988720999995,2.839506172833593,0
-0.032289004721,-0.411522633744856,0
-0.032287020720999995,0.8230452674821516,0
-0.032285036721,-3.3333333333333335,0
-0.032283052720999995,1.8930041152155583,0
-0.032281068721,-4.032921810699588,0
-0.032279084720999995,4.320987654305717,0
-0.032277100721,-4.074074074074074,0
-0.032275116720999995,3.621399176941034,0
-0.032273132721,-3.909465020576132,0
-0.032271148720999995,4.279835390931681,0
-0.032269164721,-3.8683127572016462,0
-0.032267180720999995,1.399176954735804,0
-0.032265196721,3.2098765432098766,0
-0.032263212720999995,-1.8930041152170554,0
-0.032261228721,3.2098765432098766,0
-0.032259244720999995,-4.115226337435909,0
-0.032257260721,2.8395061728395063,0
-0.032255276720999995,-4.074074074058879,0
-0.032253292721,4.279835390946502,0
-0.032251308720999995,-4.074074074059178,0
-0.032249324721,4.11522633744856,0
-0.032247340720999995,-1.4403292180974145,0
-0.032245356721,3.8271604938271606,0
-0.032243372720999995,-2.633744855965506,0
-0.032241388721,-1.7695473251028806,0
-0.032239404720999995,3.7860082304386022,0
-0.032237420721,-3.950617283950617,0
-0.032235436720999995,4.320987654305642,0
-0.032233452721,-4.11522633744856,0
-0.032231468720999995,3.6625514403151453,0
-0.032229484721,-4.074074074074074,0
-0.032227500720999995,4.279835390931756,0
-0.032225516721,-3.8271604938271606,0
-0.032223532720999995,2.345679012346278,0
-0.032221548721,2.674897119341564,0
-0.032219564720999995,0.3703703703705949,0
-0.032217580721,0.49382716049382713,0
-0.032215596720999995,-3.868312757188247,0
-0.032213612721,3.4979423868312756,0
-0.032211628720999995,-4.074074074058879,0
-0.032209644721,4.279835390946502,0
-0.032207660720999995,-4.115226337434787,0
-0.032205676721,3.45679012345679,0
-0.032203692720999995,-4.074074074058879,0
-0.032201708721,4.279835390946502,0
-0.032199724720999995,-4.074074074065091,0
-0.032197740721,0.8641975308641975,0
-0.032195756720999995,4.444444444430297,0
-0.032193772721,-3.3333333333333335,0
-0.032191788720999995,3.209876543196552,0
-0.032189804721,-4.11522633744856,0
-0.032187820720999995,2.6748971193292874,0
-0.032185836721,-4.074074074074074,0
-0.032183852720999995,4.320987654305343,0
-0.032181868721,-4.279835390946502,0
-0.032179884720999995,3.4567901234496787,0
-0.032177900721,-0.45267489711934156,0
-0.032175916720999995,3.251028806574107,0
-0.032173932721,-2.3868312757201644,0
-0.032171948720999995,-1.069958847728167,0
-0.032169964721,3.580246913580247,0
-0.032167980720999995,-4.320987654305118,0
-0.032165996721,4.403292181069959,0
-0.032164012720999995,-4.115226337436209,0
-0.032162028721,2.674897119341564,0
-0.032160044720999995,-4.074074074058804,0
-0.032158060721,4.320987654320987,0
-0.032156076720999995,-4.1152263374341125,0
-0.032154092721,3.8271604938271606,0
-0.032152108720999995,2.181069958843919,0
-0.032150124721,0.0823045267489712,0
-0.032148140720999994,0.6584362139835355,0
