Time (s),Channel 1 (V)
-0.006357766,-0.987654321
-0.006357266,-2.551440329
-0.006356766,-3.950617284
-0.006356266,-3.950617284
-0.006355766,-2.222222222
-0.006355266,0.987654321
-0.006354766,0.49382716
-0.006354266,0.164609053
-0.006353766,0.823045267
-0.006353266,4.526748971
-0.006352766,4.362139918
-0.006352266,2.057613169
-0.006351766,0.823045267
-0.006351266,0.49382716
-0.006350766,1.810699588
-0.006350266,3.78600823
-0.006349766,0.411522634
-0.006349266,-3.127572016
-0.006348766,-3.950617284
-0.006348266,-4.032921811
-0.006347766,-1.069958848
-0.006347266,1.152263374
-0.006346766,4.444444444
-0.006346266,4.526748971
-0.006345766,4.444444444
-0.006345266,-0.164609053
-0.006344766,-3.950617284
-0.006344266,-4.032921811
-0.006343766,-3.868312757
-0.006343266,-2.057613169
-0.006342766,0.411522634
-0.006342266,1.234567901
-0.006341766,1.152263374
-0.006341266,0.905349794
-0.006340766,-0.164609053
-0.006340266,0.329218107
-0.006339766,-0.411522634
-0.006339266,0
-0.006338766,-0.164609053
-0.006338266,-0.082304527
-0.006337766,0.082304527
-0.006337266,0
-0.006336766,0.164609053
-0.006336266,4.444444444
-0.006335766,4.444444444
-0.006335266,1.975308642
-0.006334766,-0.987654321
-0.006334266,-0.49382716
-0.006333766,-3.950617284
-0.006333266,-3.950617284
-0.006332766,-3.703703704
-0.006332266,0.329218107
-0.006331766,0.823045267
-0.006331266,-0.082304527
-0.006330766,-0.576131687
-0.006330266,2.139917695
-0.006329766,4.362139918
-0.006329266,3.04526749
-0.006328766,1.481481481
-0.006328266,1.152263374
-0.006327766,1.399176955
-0.006327266,4.444444444
-0.006326766,1.975308642
-0.006326266,-0.987654321
-0.006325766,-4.032921811
-0.006325266,-3.703703704
-0.006324766,-2.880658436
-0.006324266,0.905349794
-0.006323766,4.609053498
-0.006323266,4.444444444
-0.006322766,4.526748971
-0.006322266,1.563786008
-0.006321766,-3.127572016
-0.006321266,-3.950617284
-0.006320766,-4.526748971
-0.006320266,-4.526748971
-0.006319766,-0.823045267
-0.006319266,0.987654321
-0.006318766,1.234567901
-0.006318266,0.987654321
-0.006317766,0.740740741
-0.006317266,0.411522634
-0.006316766,0.082304527
-0.006316266,-0.082304527
-0.006315766,-0.164609053
-0.006315266,-0.082304527
-0.006314766,0
-0.006314266,0
-0.006313766,0.082304527
-0.006313266,1.563786008
-0.006312766,4.444444444
-0.006312266,3.127572016
-0.006311766,-0.823045267
-0.006311266,-0.49382716
-0.006310766,-4.691358025
-0.006310266,-3.374485597
-0.006309766,-4.032921811
-0.006309266,-0.082304527
-0.006308766,0.987654321
-0.006308266,-0.082304527
-0.006307766,0.329218107
-0.006307266,2.057613169
-0.006306766,4.197530864
-0.006306266,4.362139918
-0.006305766,3.374485597
-0.006305266,1.893004115
-0.006304766,0.329218107
-0.006304266,4.444444444
-0.006303766,3.127572016
-0.006303266,-0.740740741
-0.006302766,-3.950617284
-0.006302266,-3.950617284
-0.006301766,-3.703703704
-0.006301266,0.329218107
-0.006300766,3.127572016
-0.006300266,3.78600823
-0.006299766,4.444444444
-0.006299266,2.304526749
-0.006298766,-2.633744856
-0.006298266,-3.950617284
-0.006297766,-3.950617284
-0.006297266,-3.456790123
-0.006296766,-0.823045267
-0.006296266,1.316872428
-0.006295766,0.987654321
-0.006295266,1.069958848
-0.006294766,0.823045267
-0.006294266,0.329218107
-0.006293766,0.164609053
-0.006293266,-0.164609053
-0.006292766,-0.164609053
-0.006292266,-0.082304527
-0.006291766,-0.082304527
-0.006291266,0
-0.006290766,0
-0.006290266,1.481481481
-0.006289766,4.444444444
-0.006289266,4.444444444
-0.006288766,0.49382716
-0.006288266,-0.987654321
-0.006287766,-3.868312757
-0.006287266,-3.950617284
-0.006286766,-3.950617284
-0.006286266,-1.481481481
-0.006285766,0.987654321
-0.006285266,0.24691358
-0.006284766,-0.082304527
-0.006284266,0.823045267
-0.006283766,3.868312757
-0.006283266,4.444444444
-0.006282766,4.279835391
-0.006282266,1.646090535
-0.006281766,-1.481481481
-0.006281266,1.728395062
-0.006280766,4.691358025
-0.006280266,1.399176955
-0.006279766,-3.621399177
-0.006279266,-4.032921811
-0.006278766,-3.950617284
-0.006278266,-0.740740741
-0.006277766,1.152263374
-0.006277266,4.444444444
-0.006276766,4.444444444
-0.006276266,4.115226337
-0.006275766,-0.658436214
-0.006275266,-3.950617284
-0.006274766,-3.950617284
-0.006274266,-3.78600823
-0.006273766,-1.728395062
-0.006273266,0.658436214
-0.006272766,1.234567901
-0.006272266,1.069958848
-0.006271766,0.905349794
-0.006271266,0.576131687
-0.006270766,0.164609053
-0.006270266,0.576131687
-0.006269766,0.658436214
-0.006269266,-0.164609053
-0.006268766,-0.082304527
-0.006268266,0
-0.006267766,-0.082304527
-0.006267266,0.411522634
-0.006266766,4.197530864
-0.006266266,4.444444444
-0.006265766,1.399176955
-0.006265266,-1.069958848
-0.006264766,-0.823045267
-0.006264266,-4.032921811
-0.006263766,-4.032921811
-0.006263266,-3.127572016
-0.006262766,0.658436214
-0.006262266,0.740740741
-0.006261766,-0.082304527
-0.006261266,0.576131687
-0.006260766,3.868312757
-0.006260266,5.267489712
-0.006259766,4.279835391
-0.006259266,2.716049383
-0.006258766,1.399176955
-0.006258266,1.152263374
-0.006257766,4.444444444
-0.006257266,0.905349794
-0.006256766,-0.987654321
-0.006256266,-3.950617284
-0.006255766,-3.950617284
-0.006255266,-2.057613169
-0.006254766,0.905349794
-0.006254266,4.444444444
-0.006253766,4.444444444
-0.006253266,4.609053498
-0.006252766,1.316872428
-0.006252266,-3.04526749
-0.006251766,-3.950617284
-0.006251266,-4.032921811
-0.006250766,-3.127572016
-0.006250266,-1.563786008
-0.006249766,1.481481481
