#Digilent WaveForms Oscilloscope Acquisition,,,,,,
#Device Name: ADP5250-323F81C,,,,,,
#Serial Number: SN:323F81C,,,,,,
#Date Time: 2023-02-10 16:48:01.658.393.199,,,,,,
#Sample rate: 2.97619e+06Hz,,,,,,
#Samples: 32768,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto,,,,,,
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average,,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full,,,,,,
,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,
-0.002569392,0.164609053,0,,,,
-0.002569056,-0.164609053,0,,,,
-0.00256872,-0.658436214,0,,,,
-0.002568384,-0.411522634,0,,,,
-0.002568048,-0.329218107,0,,,,
-0.002567712,-0.082304527,0,,,,
-0.002567376,0.329218107,0,,,,
-0.00256704,0.329218107,0,,,,
-0.002566704,-1.893004115,0,,,,
-0.002566368,-1.316872428,0,,,,
-0.002566032,1.234567901,0,,,,
-0.002565696,-0.576131687,0,,,,
-0.00256536,-0.49382716,0,,,,
-0.002565024,-0.164609053,0,,,,
-0.002564688,-0.082304527,0,,,,
-0.002564352,0.164609053,0,,,,
-0.002564016,0.329218107,0,,,,
-0.00256368,0.411522634,0,,,,
-0.002563344,0.329218107,0,,,,
-0.002563008,-0.24691358,0,,,,
-0.002562672,-0.49382716,0,,,,
-0.002562336,-0.49382716,0,,,,
-0.002562,-0.164609053,0,,,,
-0.002561664,0,0,,,,
-0.002561328,0.164609053,0,,,,
-0.002560992,0.411522634,0,,,,
-0.002560656,0.411522634,0,,,,
-0.00256032,0,0,,,,
-0.002559984,-0.411522634,0,,,,
-0.002559648,-0.576131687,0,,,,
-0.002559312,-0.411522634,0,,,,
-0.002558976,-0.164609053,0,,,,
-0.00255864,0.082304527,0,,,,
-0.002558304,0.24691358,0,,,,
-0.002557968,0.49382716,0,,,,
-0.002557632,0.329218107,0,,,,
-0.002557296,-0.082304527,0,,,,
-0.00255696,-0.411522634,0,,,,
-0.002556624,1.563786008,0,,,,
-0.002556288,-0.24691358,0,,,,
-0.002555952,-0.740740741,0,,,,
-0.002555616,0.082304527,0,,,,
-0.00255528,0.082304527,0,,,,
-0.002554944,0.740740741,0,,,,
-0.002554608,0,0,,,,
-0.002554272,0.082304527,0,,,,
-0.002553936,-0.49382716,0,,,,
-0.0025536,-0.576131687,0,,,,
-0.002553264,-0.164609053,0,,,,
-0.002552928,-0.329218107,0,,,,
-0.002552592,0.24691358,0,,,,
-0.002552256,0.164609053,0,,,,
-0.00255192,0.411522634,0,,,,
-0.002551584,0.411522634,0,,,,
-0.002551248,-0.164609053,0,,,,
-0.002550912,-0.329218107,0,,,,
-0.002550576,-0.658436214,0,,,,
-0.00255024,-0.329218107,0,,,,
-0.002549904,-0.164609053,0,,,,
-0.002549568,0,0,,,,
-0.002549232,0.329218107,0,,,,
-0.002548896,0.329218107,0,,,,
-0.00254856,0.411522634,0,,,,
-0.002548224,0,0,,,,
-0.002547888,-0.329218107,0,,,,
-0.002547552,-0.49382716,0,,,,
-0.002547216,-0.411522634,0,,,,
-0.00254688,0.164609053,0,,,,
-0.002546544,-1.069958848,0,,,,
-0.002546208,-0.329218107,0,,,,
-0.002545872,0.24691358,0,,,,
-0.002545536,0.411522634,0,,,,
-0.0025452,0.164609053,0,,,,
-0.002544864,-0.329218107,0,,,,
-0.002544528,-0.49382716,0,,,,
-0.002544192,-0.49382716,0,,,,
-0.002543856,-0.24691358,0,,,,
-0.00254352,0,0,,,,
-0.002543184,0.164609053,0,,,,
-0.002542848,0.329218107,0,,,,
-0.002542512,0.411522634,0,,,,
-0.002542176,0.24691358,0,,,,
-0.00254184,0,0,,,,
-0.002541504,-0.49382716,0,,,,
-0.002541168,-0.576131687,0,,,,
-0.002540832,-0.164609053,0,,,,
-0.002540496,-0.24691358,0,,,,
-0.00254016,0.164609053,0,,,,
-0.002539824,0.164609053,0,,,,
-0.002539488,0.411522634,0,,,,
-0.002539152,0.411522634,0,,,,
-0.002538816,0,0,,,,
-0.00253848,-0.164609053,0,,,,
-0.002538144,-0.658436214,0,,,,
-0.002537808,-0.411522634,0,,,,
-0.002537472,-0.24691358,0,,,,
-0.002537136,-0.082304527,0,,,,
-0.0025368,-0.24691358,0,,,,
-0.002536464,0.329218107,0,,,,
-0.002536128,-0.082304527,0,,,,
-0.002535792,0.164609053,0,,,,
-0.002535456,-0.24691358,0,,,,
-0.00253512,-0.49382716,0,,,,
-0.002534784,-0.49382716,0,,,,
-0.002534448,-0.164609053,0,,,,
-0.002534112,-0.082304527,0,,,,
-0.002533776,0.164609053,0,,,,
-0.00253344,0.329218107,0,,,,
-0.002533104,0.49382716,0,,,,
-0.002532768,0.24691358,0,,,,
-0.002532432,-0.24691358,0,,,,
-0.002532096,-0.49382716,0,,,,
-0.00253176,-0.576131687,0,,,,
-0.002531424,-0.329218107,0,,,,
-0.002531088,-0.082304527,0,,,,
-0.002530752,0.082304527,0,,,,
-0.002530416,0.329218107,0,,,,
-0.00253008,0.411522634,0,,,,
-0.002529744,0.24691358,0,,,,
-0.002529408,-0.164609053,0,,,,
-0.002529072,-0.49382716,0,,,,
-0.002528736,-0.49382716,0,,,,
-0.0025284,-0.329218107,0,,,,
-0.002528064,-0.082304527,0,,,,
-0.002527728,0.164609053,0,,,,
-0.002527392,0.082304527,0,,,,
-0.002527056,0.411522634,0,,,,
-0.00252672,-0.576131687,0,,,,
-0.002526384,-0.49382716,0,,,,
-0.002526048,0.658436214,0,,,,
-0.002525712,-0.740740741,0,,,,
-0.002525376,-0.082304527,0,,,,
-0.00252504,0.082304527,0,,,,
-0.002524704,0,0,,,,
-0.002524368,0.576131687,0,,,,
-0.002524032,0.24691358,0,,,,
-0.002523696,0.329218107,0,,,,
-0.00252336,-0.24691358,0,,,,
-0.002523024,-0.576131687,0,,,,
-0.002522688,-0.411522634,0,,,,
-0.002522352,-0.411522634,0,,,,
-0.002522016,0,0,,,,
-0.00252168,0.082304527,0,,,,
-0.002521344,0.329218107,0,,,,
-0.002521008,0.49382716,0,,,,
-0.002520672,0.164609053,0,,,,
-0.002520336,-0.082304527,0,,,,
-0.00252,-0.576131687,0,,,,
-0.002519664,-0.411522634,0,,,,
-0.002519328,-0.24691358,0,,,,
-0.002518992,0,0,,,,
-0.002518656,0.164609053,0,,,,
-0.00251832,0.24691358,0,,,,
-0.002517984,0.49382716,0,,,,
-0.002517648,0.24691358,0,,,,
-0.002517312,-0.164609053,0,,,,
-0.002516976,-0.49382716,0,,,,
-0.00251664,-0.823045267,0,,,,
-0.002516304,-1.316872428,0,,,,
-0.002515968,-0.411522634,0,,,,
-0.002515632,0.164609053,0,,,,
-0.002515296,0.329218107,0,,,,
-0.00251496,0.49382716,0,,,,
-0.002514624,0.24691358,0,,,,
-0.002514288,-0.164609053,0,,,,
-0.002513952,-0.411522634,0,,,,
-0.002513616,-0.49382716,0,,,,
-0.00251328,-0.24691358,0,,,,
-0.002512944,-0.082304527,0,,,,
-0.002512608,0.24691358,0,,,,
-0.002512272,0,0,,,,
-0.002511936,0.658436214,0,,,,
-0.0025116,0.24691358,0,,,,
-0.002511264,0.082304527,0,,,,
-0.002510928,-0.411522634,0,,,,
-0.002510592,-0.658436214,0,,,,
-0.002510256,-0.24691358,0,,,,
-0.00250992,-0.329218107,0,,,,
-0.002509584,0.164609053,0,,,,
-0.002509248,0.164609053,0,,,,
-0.002508912,0.411522634,0,,,,
-0.002508576,0.49382716,0,,,,
-0.00250824,0.082304527,0,,,,
-0.002507904,-0.24691358,0,,,,
-0.002507568,-0.576131687,0,,,,
-0.002507232,-0.49382716,0,,,,
-0.002506896,-0.411522634,0,,,,
-0.00250656,0.576131687,0,,,,
-0.002506224,1.316872428,0,,,,
-0.002505888,0.082304527,0,,,,
-0.002505552,0.49382716,0,,,,
-0.002505216,0.24691358,0,,,,
-0.00250488,-0.082304527,0,,,,
-0.002504544,-0.49382716,0,,,,
-0.002504208,-0.49382716,0,,,,
-0.002503872,-0.329218107,0,,,,
-0.002503536,-0.164609053,0,,,,
-0.0025032,0.082304527,0,,,,
-0.002502864,0.24691358,0,,,,
-0.002502528,0.411522634,0,,,,
-0.002502192,0.411522634,0,,,,
-0.002501856,0,0,,,,
-0.00250152,-0.329218107,0,,,,
-0.002501184,-0.576131687,0,,,,
-0.002500848,-0.411522634,0,,,,
-0.002500512,-0.24691358,0,,,,
-0.002500176,0,0,,,,
-0.00249984,0.24691358,0,,,,
-0.002499504,0.411522634,0,,,,
-0.002499168,0.411522634,0,,,,
-0.002498832,0.082304527,0,,,,
-0.002498496,-0.24691358,0,,,,
-0.00249816,-0.905349794,0,,,,
-0.002497824,0,0,,,,
-0.002497488,-0.658436214,0,,,,
-0.002497152,0.329218107,0,,,,
-0.002496816,0.24691358,0,,,,
-0.00249648,-1.152263374,0,,,,
-0.002496144,-1.152263374,0,,,,
-0.002495808,-0.164609053,0,,,,
-0.002495472,-0.164609053,0,,,,
-0.002495136,-0.658436214,0,,,,
-0.0024948,-0.329218107,0,,,,
-0.002494464,-0.082304527,0,,,,
-0.002494128,0,0,,,,
-0.002493792,0.411522634,0,,,,
-0.002493456,0.329218107,0,,,,
-0.00249312,0.411522634,0,,,,
-0.002492784,-0.082304527,0,,,,
-0.002492448,-0.411522634,0,,,,
-0.002492112,-0.49382716,0,,,,
-0.002491776,-0.411522634,0,,,,
-0.00249144,-0.082304527,0,,,,
-0.002491104,0,0,,,,
-0.002490768,0.329218107,0,,,,
-0.002490432,0.411522634,0,,,,
-0.002490096,0.329218107,0,,,,
-0.00248976,0,0,,,,
-0.002489424,-0.49382716,0,,,,
-0.002489088,-0.49382716,0,,,,
-0.002488752,-0.411522634,0,,,,
-0.002488416,-0.164609053,0,,,,
-0.00248808,0.082304527,0,,,,
-0.002487744,0.24691358,0,,,,
-0.002487408,0.411522634,0,,,,
-0.002487072,0.411522634,0,,,,
-0.002486736,2.057613169,0,,,,
-0.0024864,1.069958848,0,,,,
-0.002486064,-1.399176955,0,,,,
-0.002485728,-0.329218107,0,,,,
-0.002485392,-0.164609053,0,,,,
-0.002485056,0.082304527,0,,,,
-0.00248472,0.24691358,0,,,,
-0.002484384,0.411522634,0,,,,
-0.002484048,0.24691358,0,,,,
-0.002483712,0.329218107,0,,,,
-0.002483376,-0.576131687,0,,,,
-0.00248304,-0.329218107,0,,,,
-0.002482704,-0.576131687,0,,,,
-0.002482368,-0.24691358,0,,,,
-0.002482032,0.082304527,0,,,,
-0.002481696,-0.082304527,0,,,,
-0.00248136,0.411522634,0,,,,
-0.002481024,0.329218107,0,,,,
-0.002480688,0.411522634,0,,,,
-0.002480352,-0.082304527,0,,,,
-0.002480016,-0.49382716,0,,,,
-0.00247968,-0.411522634,0,,,,
-0.002479344,-0.411522634,0,,,,
-0.002479008,-0.082304527,0,,,,
-0.002478672,0.082304527,0,,,,
-0.002478336,0.24691358,0,,,,
-0.002478,0.576131687,0,,,,
-0.002477664,0.24691358,0,,,,
-0.002477328,0,0,,,,
-0.002476992,-0.49382716,0,,,,
-0.002476656,-2.304526749,0,,,,
-0.00247632,-1.234567901,0,,,,
-0.002475984,0.49382716,0,,,,
-0.002475648,0.082304527,0,,,,
-0.002475312,0.164609053,0,,,,
-0.002474976,0.49382716,0,,,,
-0.00247464,0.411522634,0,,,,
-0.002474304,0,0,,,,
-0.002473968,-0.411522634,0,,,,
-0.002473632,-0.576131687,0,,,,
-0.002473296,-0.329218107,0,,,,
-0.00247296,-0.24691358,0,,,,
-0.002472624,0,0,,,,
-0.002472288,0.164609053,0,,,,
-0.002471952,0.329218107,0,,,,
-0.002471616,0.49382716,0,,,,
-0.00247128,0.164609053,0,,,,
-0.002470944,-0.24691358,0,,,,
-0.002470608,-0.49382716,0,,,,
-0.002470272,-0.49382716,0,,,,
-0.002469936,-0.24691358,0,,,,
-0.0024696,0.329218107,0,,,,
-0.002469264,-0.411522634,0,,,,
-0.002468928,0.740740741,0,,,,
-0.002468592,0.082304527,0,,,,
-0.002468256,0.329218107,0,,,,
-0.00246792,-0.164609053,0,,,,
-0.002467584,-0.658436214,0,,,,
-0.002467248,-0.164609053,0,,,,
-0.002466912,-0.905349794,0,,,,
-0.002466576,0.905349794,0,,,,
-0.00246624,0,0,,,,
-0.002465904,-0.164609053,0,,,,
-0.002465568,0.576131687,0,,,,
-0.002465232,0,0,,,,
-0.002464896,-0.164609053,0,,,,
-0.00246456,-0.576131687,0,,,,
-0.002464224,-0.329218107,0,,,,
-0.002463888,-0.164609053,0,,,,
-0.002463552,0,0,,,,
-0.002463216,0.24691358,0,,,,
-0.00246288,0.411522634,0,,,,
-0.002462544,0.411522634,0,,,,
-0.002462208,0.082304527,0,,,,
-0.002461872,-0.329218107,0,,,,
-0.002461536,-0.49382716,0,,,,
-0.0024612,-0.49382716,0,,,,
-0.002460864,-0.24691358,0,,,,
-0.002460528,0,0,,,,
-0.002460192,0.164609053,0,,,,
-0.002459856,0.411522634,0,,,,
-0.00245952,0.411522634,0,,,,
-0.002459184,0.082304527,0,,,,
-0.002458848,-0.329218107,0,,,,
-0.002458512,-0.49382716,0,,,,
-0.002458176,-0.411522634,0,,,,
-0.00245784,-0.24691358,0,,,,
-0.002457504,0,0,,,,
-0.002457168,0.164609053,0,,,,
-0.002456832,1.234567901,0,,,,
-0.002456496,0,0,,,,
-0.00245616,-0.740740741,0,,,,
-0.002455824,-0.24691358,0,,,,
-0.002455488,-0.49382716,0,,,,
-0.002455152,-0.823045267,0,,,,
-0.002454816,0.082304527,0,,,,
-0.00245448,-0.24691358,0,,,,
-0.002454144,0.24691358,0,,,,
-0.002453808,0.329218107,0,,,,
-0.002453472,0.329218107,0,,,,
-0.002453136,0.411522634,0,,,,
-0.0024528,-0.329218107,0,,,,
-0.002452464,-0.329218107,0,,,,
-0.002452128,-0.576131687,0,,,,
-0.002451792,-0.329218107,0,,,,
-0.002451456,0,0,,,,
-0.00245112,0,0,,,,
-0.002450784,0.329218107,0,,,,
-0.002450448,0.329218107,0,,,,
-0.002450112,0.411522634,0,,,,
-0.002449776,0.164609053,0,,,,
-0.00244944,-0.329218107,0,,,,
-0.002449104,-0.49382716,0,,,,
-0.002448768,-0.49382716,0,,,,
-0.002448432,-0.24691358,0,,,,
-0.002448096,0,0,,,,
-0.00244776,0.164609053,0,,,,
-0.002447424,0.411522634,0,,,,
-0.002447088,0.411522634,0,,,,
-0.002446752,-1.234567901,0,,,,
-0.002446416,-0.905349794,0,,,,
-0.00244608,0.411522634,0,,,,
-0.002445744,-0.576131687,0,,,,
-0.002445408,-0.24691358,0,,,,
-0.002445072,0,0,,,,
-0.002444736,0.24691358,0,,,,
-0.0024444,0.49382716,0,,,,
-0.002444064,0.411522634,0,,,,
-0.002443728,0,0,,,,
-0.002443392,-0.411522634,0,,,,
-0.002443056,-0.49382716,0,,,,
-0.00244272,-0.411522634,0,,,,
-0.002442384,-0.164609053,0,,,,
-0.002442048,0.082304527,0,,,,
-0.002441712,0.24691358,0,,,,
-0.002441376,0.49382716,0,,,,
-0.00244104,0.329218107,0,,,,
-0.002440704,0.411522634,0,,,,
-0.002440368,-0.987654321,0,,,,
-0.002440032,-0.164609053,0,,,,
-0.002439696,-0.49382716,0,,,,
-0.00243936,-0.164609053,0,,,,
-0.002439024,0.329218107,0,,,,
-0.002438688,0.082304527,0,,,,
-0.002438352,0.740740741,0,,,,
-0.002438016,0.164609053,0,,,,
-0.00243768,-0.24691358,0,,,,
-0.002437344,-0.411522634,0,,,,
-0.002437008,-0.658436214,0,,,,
-0.002436672,-0.329218107,0,,,,
-0.002436336,0.576131687,0,,,,
-0.002436,0.823045267,0,,,,
-0.002435664,0.329218107,0,,,,
-0.002435328,0.411522634,0,,,,
-0.002434992,0.24691358,0,,,,
-0.002434656,-0.329218107,0,,,,
-0.00243432,-0.411522634,0,,,,
-0.002433984,-0.411522634,0,,,,
-0.002433648,-0.164609053,0,,,,
-0.002433312,0.082304527,0,,,,
-0.002432976,0.164609053,0,,,,
-0.00243264,0.49382716,0,,,,
-0.002432304,0.329218107,0,,,,
-0.002431968,0,0,,,,
-0.002431632,-0.411522634,0,,,,
-0.002431296,-0.49382716,0,,,,
-0.00243096,-0.329218107,0,,,,
-0.002430624,-0.164609053,0,,,,
-0.002430288,0.082304527,0,,,,
-0.002429952,0.24691358,0,,,,
-0.002429616,0.411522634,0,,,,
-0.00242928,0.329218107,0,,,,
-0.002428944,-0.082304527,0,,,,
-0.002428608,-0.411522634,0,,,,
-0.002428272,-0.576131687,0,,,,
-0.002427936,-0.329218107,0,,,,
-0.0024276,-0.082304527,0,,,,
-0.002427264,0.082304527,0,,,,
-0.002426928,-0.905349794,0,,,,
-0.002426592,-0.576131687,0,,,,
-0.002426256,-1.399176955,0,,,,
-0.00242592,-0.082304527,0,,,,
-0.002425584,-0.329218107,0,,,,
-0.002425248,-0.576131687,0,,,,
-0.002424912,-0.329218107,0,,,,
-0.002424576,-0.411522634,0,,,,
-0.00242424,0.082304527,0,,,,
-0.002423904,0,0,,,,
-0.002423568,0.24691358,0,,,,
-0.002423232,0.49382716,0,,,,
-0.002422896,0.24691358,0,,,,
-0.00242256,0.082304527,0,,,,
-0.002422224,-0.49382716,0,,,,
-0.002421888,-0.49382716,0,,,,
-0.002421552,-0.411522634,0,,,,
-0.002421216,-0.164609053,0,,,,
-0.00242088,0.082304527,0,,,,
-0.002420544,0.164609053,0,,,,
-0.002420208,0.49382716,0,,,,
-0.002419872,0.411522634,0,,,,
-0.002419536,0.082304527,0,,,,
-0.0024192,-0.329218107,0,,,,
-0.002418864,-0.576131687,0,,,,
-0.002418528,-0.411522634,0,,,,
-0.002418192,-0.24691358,0,,,,
-0.002417856,0,0,,,,
-0.00241752,0.164609053,0,,,,
-0.002417184,0.329218107,0,,,,
-0.002416848,1.563786008,0,,,,
-0.002416512,1.316872428,0,,,,
-0.002416176,0.329218107,0,,,,
-0.00241584,-0.576131687,0,,,,
-0.002415504,-0.49382716,0,,,,
-0.002415168,-0.329218107,0,,,,
-0.002414832,-0.082304527,0,,,,
-0.002414496,0.164609053,0,,,,
-0.00241416,0.329218107,0,,,,
-0.002413824,0.49382716,0,,,,
-0.002413488,0.329218107,0,,,,
-0.002413152,-0.164609053,0,,,,
-0.002412816,-0.49382716,0,,,,
-0.00241248,-0.49382716,0,,,,
-0.002412144,-0.329218107,0,,,,
-0.002411808,-0.082304527,0,,,,
-0.002411472,-0.24691358,0,,,,
-0.002411136,0.329218107,0,,,,
-0.0024108,0.576131687,0,,,,
-0.002410464,-0.082304527,0,,,,
-0.002410128,0.24691358,0,,,,
-0.002409792,-0.740740741,0,,,,
-0.002409456,-0.24691358,0,,,,
-0.00240912,-0.24691358,0,,,,
-0.002408784,-0.24691358,0,,,,
-0.002408448,0.24691358,0,,,,
-0.002408112,0.082304527,0,,,,
-0.002407776,0.576131687,0,,,,
-0.00240744,0.164609053,0,,,,
-0.002407104,-0.164609053,0,,,,
-0.002406768,-1.646090535,0,,,,
-0.002406432,-1.975308642,0,,,,
-0.002406096,-1.069958848,0,,,,
-0.00240576,-0.082304527,0,,,,
-0.002405424,0.164609053,0,,,,
-0.002405088,0.329218107,0,,,,
-0.002404752,0.411522634,0,,,,
-0.002404416,0.411522634,0,,,,
-0.00240408,-0.164609053,0,,,,
-0.002403744,-0.411522634,0,,,,
-0.002403408,-0.576131687,0,,,,
-0.002403072,-0.411522634,0,,,,
-0.002402736,-0.082304527,0,,,,
-0.0024024,0,0,,,,
-0.002402064,0.329218107,0,,,,
-0.002401728,0.411522634,0,,,,
-0.002401392,0.411522634,0,,,,
-0.002401056,-0.082304527,0,,,,
-0.00240072,-0.411522634,0,,,,
-0.002400384,-0.49382716,0,,,,
-0.002400048,-0.411522634,0,,,,
-0.002399712,-0.082304527,0,,,,
-0.002399376,0,0,,,,
-0.00239904,0.24691358,0,,,,
-0.002398704,0.411522634,0,,,,
-0.002398368,0.411522634,0,,,,
-0.002398032,0.082304527,0,,,,
-0.002397696,-0.411522634,0,,,,
-0.00239736,-0.576131687,0,,,,
-0.002397024,-0.411522634,0,,,,
-0.002396688,1.646090535,-0.008230453,,,,
-0.002396352,1.069958848,0,,,,
-0.002396016,0.329218107,0,,,,
-0.00239568,0.164609053,0,,,,
-0.002395344,0.49382716,0,,,,
-0.002395008,0.164609053,0,,,,
-0.002394672,-0.329218107,0,,,,
-0.002394336,-0.411522634,0,,,,
-0.002394,-0.576131687,0,,,,
-0.002393664,-0.164609053,0,,,,
-0.002393328,-0.082304527,0,,,,
-0.002392992,0.164609053,0,,,,
-0.002392656,0.329218107,0,,,,
-0.00239232,0.329218107,0,,,,
-0.002391984,0.411522634,0,,,,
-0.002391648,-0.082304527,0,,,,
-0.002391312,-0.329218107,0,,,,
-0.002390976,-0.576131687,0,,,,
-0.00239064,-0.49382716,0,,,,
-0.002390304,-0.164609053,0,,,,
-0.002389968,0,0,,,,
-0.002389632,0.24691358,0,,,,
-0.002389296,0.329218107,0,,,,
-0.00238896,0.49382716,0,,,,
-0.002388624,0.164609053,0,,,,
-0.002388288,-0.329218107,0,,,,
-0.002387952,-0.576131687,0,,,,
-0.002387616,-0.411522634,0,,,,
-0.00238728,-0.24691358,0,,,,
-0.002386944,-0.740740741,0,,,,
-0.002386608,-0.987654321,0,,,,
-0.002386272,0.082304527,0,,,,
-0.002385936,0.49382716,0,,,,
-0.0023856,0.24691358,0,,,,
-0.002385264,-0.164609053,0,,,,
-0.002384928,-0.49382716,0,,,,
-0.002384592,-0.49382716,0,,,,
-0.002384256,-0.329218107,0,,,,
-0.00238392,-0.082304527,0,,,,
-0.002383584,0.082304527,0,,,,
-0.002383248,0.24691358,0,,,,
-0.002382912,0.411522634,0,,,,
-0.002382576,0.411522634,0,,,,
-0.00238224,-0.24691358,0,,,,
-0.002381904,0,0,,,,
-0.002381568,-1.069958848,0,,,,
-0.002381232,-0.082304527,0,,,,
-0.002380896,-0.411522634,0,,,,
-0.00238056,0.082304527,0,,,,
-0.002380224,0.411522634,0,,,,
-0.002379888,0.24691358,0,,,,
-0.002379552,0.658436214,0,,,,
-0.002379216,0,0,,,,
-0.00237888,-0.24691358,0,,,,
-0.002378544,-0.49382716,0,,,,
-0.002378208,-0.576131687,0,,,,
-0.002377872,-0.164609053,0,,,,
-0.002377536,-0.164609053,0,,,,
-0.0023772,0.24691358,0,,,,
-0.002376864,0.823045267,0,,,,
-0.002376528,0.411522634,0,,,,
-0.002376192,-0.49382716,0,,,,
-0.002375856,-0.329218107,0,,,,
-0.00237552,-0.411522634,0,,,,
-0.002375184,-0.576131687,0,,,,
-0.002374848,-0.24691358,0,,,,
-0.002374512,-0.082304527,0,,,,
-0.002374176,0.082304527,0,,,,
-0.00237384,0.411522634,0,,,,
-0.002373504,0.411522634,0,,,,
-0.002373168,0.164609053,0,,,,
-0.002372832,-0.329218107,0,,,,
-0.002372496,-0.49382716,0,,,,
-0.00237216,-0.411522634,0,,,,
-0.002371824,-0.24691358,0,,,,
-0.002371488,0,0,,,,
-0.002371152,0.164609053,0,,,,
-0.002370816,0.411522634,0,,,,
-0.00237048,0.411522634,0,,,,
-0.002370144,0.082304527,0,,,,
-0.002369808,-0.329218107,0,,,,
-0.002369472,-0.49382716,0,,,,
-0.002369136,-0.329218107,0,,,,
-0.0023688,-0.164609053,0,,,,
-0.002368464,0.082304527,0,,,,
-0.002368128,0.082304527,0,,,,
-0.002367792,0.658436214,0,,,,
-0.002367456,0.164609053,0,,,,
-0.00236712,0.329218107,0,,,,
-0.002366784,0.329218107,0,,,,
-0.002366448,-0.329218107,0,,,,
-0.002366112,-1.728395062,0,,,,
-0.002365776,-0.24691358,0,,,,
-0.00236544,0.164609053,0,,,,
-0.002365104,0.082304527,0,,,,
-0.002364768,0.49382716,0,,,,
-0.002364432,0.411522634,0,,,,
-0.002364096,0,0,,,,
-0.00236376,-0.329218107,0,,,,
-0.002363424,-0.576131687,0,,,,
-0.002363088,-0.329218107,0,,,,
-0.002362752,-0.24691358,0,,,,
-0.002362416,0,0,,,,
-0.00236208,0.24691358,0,,,,
-0.002361744,0.329218107,0,,,,
-0.002361408,0.49382716,0,,,,
-0.002361072,0,0,,,,
-0.002360736,-0.329218107,0,,,,
-0.0023604,-0.576131687,0,,,,
-0.002360064,-0.411522634,0,,,,
-0.002359728,-0.164609053,0,,,,
-0.002359392,0,0,,,,
-0.002359056,0.24691358,0,,,,
-0.00235872,0.411522634,0,,,,
-0.002358384,0.411522634,0,,,,
-0.002358048,0.082304527,0,,,,
-0.002357712,-0.411522634,0,,,,
-0.002357376,-0.49382716,0,,,,
-0.00235704,-0.411522634,0,,,,
-0.002356704,-1.975308642,0,,,,
-0.002356368,-1.152263374,0,,,,
-0.002356032,1.399176955,0,,,,
-0.002355696,0.329218107,0,,,,
-0.00235536,0.411522634,0,,,,
-0.002355024,0.082304527,0,,,,
-0.002354688,-0.329218107,0,,,,
-0.002354352,-0.49382716,0,,,,
-0.002354016,-0.411522634,0,,,,
-0.00235368,0.24691358,0,,,,
-0.002353344,-0.49382716,0,,,,
-0.002353008,0.658436214,0,,,,
-0.002352672,0,0,,,,
-0.002352336,0.576131687,0,,,,
-0.002352,0,0,,,,
-0.002351664,-0.411522634,0,,,,
-0.002351328,-0.24691358,0,,,,
-0.002350992,-0.658436214,0,,,,
-0.002350656,-0.082304527,0,,,,
-0.00235032,-0.082304527,0,,,,
-0.002349984,0.082304527,0,,,,
-0.002349648,0.411522634,0,,,,
-0.002349312,0.24691358,0,,,,
-0.002348976,0.24691358,0,,,,
-0.00234864,-0.411522634,0,,,,
-0.002348304,-0.49382716,0,,,,
-0.002347968,-0.411522634,0,,,,
-0.002347632,-0.24691358,0,,,,
-0.002347296,0.082304527,0,,,,
-0.00234696,-0.082304527,0,,,,
-0.002346624,0.905349794,0,,,,
-0.002346288,1.646090535,0,,,,
-0.002345952,0.658436214,0,,,,
-0.002345616,-0.082304527,0,,,,
-0.00234528,-0.49382716,0,,,,
-0.002344944,-0.49382716,0,,,,
-0.002344608,-0.411522634,0,,,,
-0.002344272,-0.082304527,0,,,,
-0.002343936,0.082304527,0,,,,
-0.0023436,0.164609053,0,,,,
-0.002343264,0.411522634,0,,,,
-0.002342928,0.411522634,0,,,,
-0.002342592,0.164609053,0,,,,
-0.002342256,-0.24691358,0,,,,
-0.00234192,-0.576131687,0,,,,
-0.002341584,-0.411522634,0,,,,
-0.002341248,-0.329218107,0,,,,
-0.002340912,0,0,,,,
-0.002340576,0.082304527,0,,,,
-0.00234024,0.329218107,0,,,,
-0.002339904,0.411522634,0,,,,
-0.002339568,0.329218107,0,,,,
-0.002339232,-0.329218107,0,,,,
-0.002338896,-0.164609053,0,,,,
-0.00233856,-0.740740741,0,,,,
-0.002338224,-0.164609053,0,,,,
-0.002337888,-0.164609053,0,,,,
-0.002337552,0,0,,,,
-0.002337216,0.329218107,0,,,,
-0.00233688,0.411522634,0,,,,
-0.002336544,-0.905349794,0,,,,
-0.002336208,-1.810699588,0,,,,
-0.002335872,-0.658436214,0,,,,
-0.002335536,-0.411522634,0,,,,
-0.0023352,-0.411522634,0,,,,
-0.002334864,0,0,,,,
-0.002334528,0,0,,,,
-0.002334192,0.24691358,0,,,,
-0.002333856,0.329218107,0,,,,
-0.00233352,0.411522634,0,,,,
-0.002333184,0.164609053,0,,,,
-0.002332848,-0.411522634,0,,,,
-0.002332512,-0.49382716,0,,,,
-0.002332176,-0.49382716,0,,,,
-0.00233184,-0.24691358,0,,,,
-0.002331504,0,0,,,,
-0.002331168,0.164609053,0,,,,
