#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP5250-323F81C
#Serial Number: SN:323F81C
#Date Time: 2023-03-15 14:23:09.967.246.199
#Sample rate: 515464Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full

Time (s),Channel 1 (V),Channel 2 (V)
-0.03178391733,4.279835390946502,0
-0.03178197733,-1.8930041152263375,0
-0.031780037330000004,0.24691358024691357,0
-0.031778097330000005,0.24691358024691357,0
-0.03177615733,3.3744855966955427,0
-0.03177421733,-3.374485596700483,0
-0.03177227733,0.6584362139917695,0
-0.03177033733,-1.316872427983539,0
-0.03176839733,3.2098765432098766,0
-0.031766457330000004,-1.6460905349705905,0
-0.03176451733,0.16460905349869095,0
-0.03176257733,0.5761316872369596,0
-0.03176063733,-2.633744855967078,0
-0.03175869733,-0.5761316872427984,0
-0.03175675733,0,0
-0.031754817330000004,3.2098765432040377,0
-0.031752877330000005,0.740740740745232,0
-0.03175093733,-0.6584362139911707,0
-0.03174899733,-0.3292181069958848,0
-0.03174705733,3.7037037037037037,0
-0.03174511733,-4.032921810699588,0
-0.031743177330000004,1.0699588477273432,0
-0.031741237330000005,-3.8683127571926637,0
-0.03173929733,3.5390946501988747,0
-0.03173735733,-0.24691358024691357,0
-0.03173541733,-0.5761316872427984,0
-0.03173347733,0.1646090534979424,0
-0.031731537330000004,4.032921810699588,0
-0.031729597330000005,-3.8683127571872733,0
-0.03172765733,1.3991769547272705,0
-0.03172571733,-1.4814814814756427,0
-0.03172377733,1.728395061728395,0
-0.03172183733,-0.49382716049382713,0
-0.03171989733,0.3292181069958848,0
-0.031717957330000005,-0.24691358024586568,0
-0.03171601733,-0.9876543209885525,0
-0.03171407733,-1.4814814814799844,0
-0.03171213733,-0.6584362139917695,0
-0.03171019733,3.786008230452675,0
-0.03170825733,-0.9876543209876543,0.00823045267489712
-0.031706317330000004,-0.7407407407411899,1.4970663597679845e-14
-0.031704377330000005,0.6584362139892244,0
-0.03170243733,2.3045267489599652,0
-0.03170049733,-3.8683127572016462,0
-0.03169855733,0.9053497942386831,0
-0.03169661733,-3.6213991769547325,0
-0.031694677330000004,4.3621399176809525,0
-0.031692737330000005,-0.7407407407314581,0
-0.03169079733,-0.9053497942359883,0
-0.03168885733,0.5761316872427984,0
-0.03168691733,3.374485596707819,0
-0.03168497733,-3.1275720164609053,0
-0.031683037330000004,1.2345679012345678,0
-0.031681097330000005,-2.222222222215935,0
-0.03167915733,2.9629629629554772,0
-0.03167721733,-1.152263374483501,0
-0.03167527733,0,0
-0.03167333733,0.411522633744856,0
-0.03167139733,-2.139917695473251,0
-0.031669457330000005,-0.8230452674921074,0
-0.03166751733,0.4938271604983185,0
-0.03166557733,2.9629629629590704,0
-0.03166363733,0.823045267489712,0
-0.03166169733,-0.6584362139917695,0
-0.03165975733,-0.5761316872427984,0
-0.031657817330000004,3.045267489705347,0
-0.031655877330000005,-3.9506172839378912,0
-0.03165393733,0.08230452674238391,0.00823045267488215
-0.03165199733,-3.539094650205761,0
-0.03165005733,3.950617283950617,0
-0.03164811733,0.1646090534979424,0
-0.031646177330000004,-0.16460905349734353,0
-0.031644237330000005,-0.41152263374440684,0
-0.03164229733,4.197530864182859,0
-0.03164035733,-3.8683127572016462,0
-0.03163841733,0.3292181069958848,0
-0.03163647733,-1.316872427983539,0
-0.031634537330000004,2.1399176954669636,0
-0.031632597330000005,-0.9053497942331439,0
-0.03163065733,0.164609053496595,0
-0.03162871733,-0.5761316872433973,0
-0.03162677733,-0.9053497942386831,0
-0.03162483733,-1.646090534979424,0
-0.031622897330000004,-0.3292181069958848,0
-0.031620957330000005,3.4567901234499034,0
-0.03161901733,0.0823045267477735,0
-0.03161707733,-0.5761316872410018,0
-0.03161513733,0.411522633744856,0
-0.03161319733,1.8106995884773662,0
-0.03161125733,-3.8683127572016462,0
-0.031609317330000004,0.32921810698824894,0
-0.03160737733,-3.7860082304378535,0
-0.03160543733,4.362139917686042,0
-0.03160349733,-0.823045267489712,0
-0.03160155733,-0.9876543209876543,0
-0.03159961733,0.7407407407407407,0
-0.031597677330000004,3.4567901234518494,0
-0.031595737330000005,-3.868312757188322,0
-0.03159379733,1.5637860082231168,0
-0.03159185733,-2.4691358024691357,0
-0.03158991733,3.7037037037037037,0
-0.03158797733,-0.9053497942386831,0
-0.031586037330000004,-0.41152263374575426,0
-0.031584097330000005,0.49382716049218034,0
-0.03158215733,-1.5637860082300035,0
-0.03158021733,-1.316872427983539,0
-0.03157827733,0.9876543209876543,0
-0.03157633733,2.633744855967078,0
-0.031574397330000004,0.823045267489712,0
-0.031572457330000005,-0.41152263374261033,0
-0.03157051733,-0.4938271604875393,0
-0.03156857733,2.9629629629500878,0
-0.03156663733,-4.11522633744856,0
-0.03156469733,-0.411522633744856,0
-0.03156275733,-3.786008230452675,0
-0.031560817330000004,4.362139917680652,0
-0.03155887733,-1.152263374483351,0
-0.03155693733,0.08230452674747409,0
-0.03155499733,-0.7407407407407407,0
-0.03155305733,4.362139917695473,0
-0.03155111733,-3.786008230452675,0
-0.031549177330000004,0.16460905349075627,0
-0.031547237330000005,-1.9753086419714163,0
-0.03154529733,2.962962962954579,0
-0.03154335733,-1.646090534979424,0
-0.03154141733,0.6584362139917695,0
-0.03153947733,-0.49382716049382713,0
-0.031537537330000004,-0.08230452674971978,0
-0.031535597330000005,-1.563786008227758,0
-0.03153365733,-0.41152263373796927,0
-0.03153171733,3.374485596707819,0
-0.03152977733,0.9053497942386831,0
-0.03152783733,-1.646090534979424,0
-0.031525897330000004,0.7407407407407407,0
-0.031523957330000005,2.633744855963635,0
-0.03152201733,-4.279835390936771,0
-0.03152007733,1.069958847727044,0
-0.03151813733,-4.197530864197531,0
-0.03151619733,4.362139917695473,0
-0.03151425733,-0.5761316872427984,0.00823045267489712
-0.031512317330000005,-0.9876543209869058,1.4970663597679845e-14
-0.03151037733,0.6584362139985065,0
-0.03150843733,4.362139917680502,0
-0.03150649733,-3.8683127572016462,0
-0.03150455733,1.5637860082304527,0
-0.03150261733,-2.7983539094650207,0
-0.031500677330000004,3.950617283938341,0
-0.031498737330000005,-0.8230452674810289,0
-0.03149679733,-0.8230452674870171,0
-0.03149485733,0.6584362139917695,0
-0.03149291733,-0.9053497942386831,0
-0.03149097733,-2.05761316872428,0
-0.031489037330000004,1.152263374479758,0
-0.031487097330000005,2.3045267489690975,0
-0.03148515733,0.9053497942364375,1.497110620202351e-14
-0.03148321733,-0.3292181069958848,0.00823045267489712
-0.03148127733,-0.7407407407407407,0
-0.03147933733,2.880658436213992,0
-0.031477397330000004,-4.11522633744856,0
-0.031475457330000005,-0.4115226337515927,0
-0.03147351733,-3.6213991769402103,0
-0.03147157733,4.362139917684544,0
-0.03146963733,-1.646090534979424,0
-0.03146769733,-0.3292181069958848,0
-0.03146575733,0.1646090534979424,0
-0.031463817330000005,4.115226337441373,0
-0.03146187733,-3.703703703696218,0
-0.03145993733,0.4115226337411132,0
-0.03145799733,-1.646090534979424,0
-0.03145605733,3.539094650205761,0
-0.03145411733,-1.8930041152263375,0
-0.031452177330000004,0.49382716048948594,0
-0.031450237330000005,-0.4115226337432092,0
-0.03144829733,-0.24691358024960836,0
-0.03144635733,-1.728395061728395,0
-0.03144441733,-0.1646090534979424,0
-0.03144247733,3.2098765432098766,0
-0.031440537330000004,0.8230452674940532,0
-0.031438597330000005,-1.5637860082261115,0
-0.03143665733,1.0699588477385717,0.00823045267488215
-0.03143471733,2.139917695473251,0
-0.03143277733,-4.11522633744856,0
-0.03143083733,1.0699588477366255,0
-0.031428897330000004,-3.950617283941485,0
-0.031426957330000005,4.362139917680352,0
-0.03142501733,-0.1646090534995892,0
-0.03142307733,-1.069958847733781,0
-0.03142113733,0.49382716049382713,0
-0.03141919733,4.362139917695473,0
-0.031417257330000004,-3.374485596707819,0
-0.031415317330000005,1.7283950617191124,0
-0.03141337733,-2.551440329207178,0
-0.03141143733,3.4567901234496037,0
-0.03140949733,-0.49382716049382713,0
-0.03140755733,-0.3292181069958848,0
-0.03140561733,0.24691358024691357,0
-0.031403677330000004,-0.08230452674837235,0
-0.03140173733,-2.798353909457685,0
-0.03139979733,1.2345679012368136,0
-0.03139785733,2.4691358024691357,0
-0.03139591733,0.24691358024691357,0
-0.03139397733,-0.3292181069958848,0
-0.031392037330000004,0.32921810699468707,0
-0.031390097330000005,1.4814814814793855,0
-0.03138815733,-3.621399176947546,0
-0.03138621733,0.3292181069958848,0
-0.03138427733,-3.950617283950617,0
-0.03138233733,4.362139917695473,0
-0.031380397330000004,-1.1522633744755666,0
-0.031378457330000005,-0.6584362139926678,0
-0.03137651733,0.493827160500115,0
-0.03137457733,3.950617283950617,0
-0.03137263733,-3.7037037037037037,0
-0.03137069733,1.1522633744855968,0
-0.031368757330000004,-3.45679012345679,0
-0.031366817330000005,4.115226337434786,0
-0.03136487733,-1.8930041152221455,0
-0.03136293733,0.41152263374470627,0
-0.03136099733,0.3292181069958848,0
-0.03135905733,-0.49382716049382713,0
-0.03135711733,-1.8930041152263375,0
-0.031355177330000004,0.24691358024302112,0
-0.03135323733,2.4691358024671892,0
-0.03135129733,1.399176954726971,0
-0.03134935733,-1.646090534979424,0
-0.03134741733,1.0699588477366255,0
-0.03134547733,2.3868312757201644,0
-0.031343537330000004,-4.0329218106879114,0
-0.031341597330000005,0.8230452674808788,0
-0.03133965733,-3.4567901234437652,0
-0.03133771733,3.7037037037037037,0
-0.03133577733,-0.0823045267489712,0
-0.03133383733,-0.7407407407407407,0
-0.031331897330000004,-0.24691358024781185,0
-0.031329957330000005,4.36213991768709,0
-0.03132801733,-4.115226337438978,0
-0.03132607733,1.1522633744855968,0
-0.03132413733,-2.4691358024691357,0
-0.03132219733,2.7983539094650207,0
-0.031320257330000004,-0.24691358024691357,0
-0.031318317330000005,0.08230452674837235,0
-0.03131637733,-0.7407407407372973,0
-0.03131443733,1.1522633744784108,0
-0.03131249733,-2.7983539094650207,0
-0.03131055733,0.0823045267489712,0
-0.03130861733,2.633744855967078,0
-0.031306677330000005,0.8230452674930056,0
-0.03130473733,-1.6460905349749326,0
-0.03130279733,0.8230452674907599,0
-0.03130085733,1.3991769547325104,0
-0.03129891733,-4.032921810699588,0
-0.03129697733,0.7407407407407407,0
-0.031295037330000004,-3.9506172839420834,0
-0.031293097330000005,4.279835390931531,0
-0.03129115733,-0.576131687242948,0
-0.03128921733,-0.6584362139917695,0
-0.03128727733,0.0823045267489712,0
-0.03128533733,3.950617283950617,0
-0.031283397330000004,-3.7860082304386014,0
-0.031281457330000005,1.1522633744766142,0
-0.03127951733,-3.7037037036893317,0
-0.03127757733,4.197530864197531,0
-0.03127563733,-1.2345679012345678,0
-0.03127369733,-0.49382716049382713,0
-0.031271757330000004,0.5761316872408522,0
-0.031269817330000005,0.24691358024751242,0
-0.03126787733,-2.0576131687176926,0
-0.03126593733,1.5637860082301533,0
-0.03126399733,1.3991769547325104,0
-0.03126205733,1.4814814814814814,0
-0.031260117330000003,-0.823045267489712,0
-0.031258177330000005,-0.9876543209873548,0
-0.03125623733,2.2222222222108443,0
-0.03125429733,-4.032921810691653,0
-0.03125235733,0.3292181069958848,0
-0.03125041733,-3.045267489711934,0
-0.031248477330000003,4.362139917695473,0
-0.03124653733,0,0
-0.031244597330000002,-0.5761316872427984,0
-0.031242657330000003,-0.411522633744856,0
-0.03124071733,4.362139917695473,0
-0.031238777330000002,-4.032921810699588,0
-0.031236837330000003,0.6584362139917695,0
-0.03123489733,-3.045267489711934,0
-0.03123295733,3.45679012345679,0
-0.031231017330000003,-1.4814814814814814,0
-0.03122907733,0.49382716049382713,0
-0.03122713733,-0.24691358024691357,0
-0.031225197330000003,1.2345679012345678,0
-0.03122325733,-2.633744855967078,0
-0.03122131733,0.0823045267489712,0
-0.031219377330000003,2.3045267489711936,0
-0.031217437330000004,0.0823045267489712,0
-0.03121549733,-1.0699588477366255,0
-0.031213557330000002,0.5761316872427984,0
-0.031211617330000004,0.7407407407407407,0
-0.03120967733,-3.786008230452675,0
-0.031207737330000002,0.6584362139917695,0
-0.031205797330000003,-3.8683127572016462,0
