#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP5250-323F81C
#Serial Number: SN:323F81C
#Date Time: 2023-03-01 15:17:08.066.688.099
#Sample rate: 506073Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full

Time (s),Channel 1 (V),Channel 2 (V)
-0.032375919757,1.4814814814814814,0
-0.032373943757,3.1275720164579113,0
-0.032371967757,-4.032921810699588,0
-0.032369991757,0.3292181069958848,0
-0.032368015757,3.374485596707819,0
-0.032366039757,-4.032921810699588,0.00823045267489712
-0.032364063756999996,-1.4814814814814814,0
-0.032362087756999995,3.4567901234466096,0
-0.032360111756999994,-2.139917695475347,0
-0.032358135757,-3.2921810699567517,0
-0.032356159757,4.115226337435086,0
-0.032354183757,0,0
-0.032352207757,-4.032921810699588,0
-0.032350231757,4.362139917695473,0
-0.032348255757,1.8106995884773662,0
-0.032346279756999996,-4.11522633744856,0
-0.032344303756999995,4.609053497940441,0
-0.032342327756999995,3.539094650191838,0
-0.032340351757,-4.1152263374346365,0
-0.032338375757,4.526748971177696,0
-0.032336399757,4.279835390946502,0
-0.032334423757,-4.197530864197531,0
-0.032332447757,4.362139917695473,0
-0.032330471757,4.362139917695473,0
-0.032328495756999996,-4.11522633744856,0
-0.032326519756999995,4.115226337447062,0
-0.032324543756999995,3.2921810699455234,0
-0.032322567757,-4.032921810686264,0
-0.032320591757,2.962962962950237,0.00823045267488215
-0.032318615757,3.045267489711934,0
-0.032316639757,-4.11522633744856,0
-0.032314663757,1.646090534979424,0
-0.032312687757,2.139917695473251,0
-0.032310711756999996,-4.11522633744856,0
-0.032308735756999996,0.41152263374740106,0
-0.032306759756999995,1.810699588466587,0
-0.032304783757,-4.115226337437781,0
-0.032302807757,-1.0699588477421647,0
-0.032300831757,2.2222222222162338,0
-0.032298855757,-1.8930041152263375,0
-0.032296879757,-3.045267489711934,0
-0.032294903757,3.45679012345679,0.00823045267489712
-0.032292927756999996,0.49382716049382713,0
-0.032290951756999996,-4.1152263374346365,0
-0.032288975756999995,3.539094650203665,0
-0.032286999756999994,2.3868312757080377,0
-0.032285023757,-4.279835390934375,0
-0.032283047757,4.197530864182111,0
-0.032281071757,3.8683127572016462,0
-0.032279095757,-4.362139917695473,0
-0.032277119757,4.362139917695473,0
-0.032275143757,3.786008230452675,0
-0.032273167756999996,-4.11522633744856,0
-0.032271191756999995,3.950617283951066,0
-0.032269215756999994,4.19753086418241,0
-0.032267239757,-4.115226337433438,0
-0.032265263757,3.292181069945374,0.00823045267488215
-0.032263287757,4.032921810699588,0
-0.032261311757,-4.11522633744856,0
-0.032259335757,2.2222222222222223,0.00823045267489712
-0.032257359757,3.2098765432098766,0
-0.032255383756999996,-4.032921810699588,0
-0.032253407756999995,1.234567901237562,0.00823045267488215
-0.032251431756999994,2.8806584362012666,0
-0.032249455757,-4.115226337435834,0
-0.032247479757,0.08230452674133559,0
-0.032245503757,2.962962962962963,0
-0.032243527757,-3.374485596707819,0
-0.032241551757,-1.8106995884773662,0
-0.032239575757,3.7037037037037037,0
-0.032237599756999996,-1.9753086419753085,0
-0.032235623756999995,-3.456790123442867,0
-0.032233647756999995,4.197530864188848,0
-0.032231671757,-0.576131687234116,0
-0.032229695757,-4.115226337442122,0
-0.032227719757,4.362139917695473,0
-0.032225743757,1.3991769547325104,0
-0.032223767757,-4.11522633744856,0
-0.032221791757,4.11522633744856,0
-0.032219815756999996,3.2098765432098766,0
-0.032217839756999996,-4.115226337433139,0.00823045267488215
-0.032215863756999995,4.362139917694875,0
-0.032213887757,4.032921810700187,0
-0.032211911757,-4.115226337433739,0
-0.032209935757,4.362139917680054,0
-0.032207959757,3.7037037037037037,0
-0.032205983757,-4.11522633744856,0
-0.032204007757,3.539094650205761,0
-0.032202031756999996,2.962962962962963,0
-0.032200055756999996,-4.1152263374365825,0
-0.032198079756999995,2.469135802468537,0
-0.032196103756999994,2.139917695460825,0
-0.032194127757,-4.691358024678933,0
-0.032192151757,1.152263374474967,0
-0.032190175757,1.728395061728395,0
-0.032188199757,-4.032921810699588,0
-0.032186223757,0.0823045267489712,0
-0.032184247757,2.139917695473251,0
-0.032182271756999996,-3.1275720164609053,0
-0.032180295756999995,-1.646090534971639,0
-0.032178319756999994,2.633744855959892,0
-0.032176343757,-1.3168724279763526,0
-0.032174367757,-2.9629629629599687,0
-0.032172391757,3.374485596707819,0
-0.032170415757,0.9876543209876543,0
-0.032168439757,-4.11522633744856,0
-0.032166463757,3.786008230452675,0
-0.032164487756999996,3.6213991769547325,0
-0.032162511756999995,-4.19753086418241,0
-0.032160535756999994,4.11522633744856,0
-0.032158559757,4.11522633744856,0
-0.032156583757,-4.19753086418241,0
-0.032154607757,4.773662551440329,0
-0.032152631757,4.362139917695473,0
-0.032150655757,-4.11522633744856,0
-0.032148679757,4.279835390946502,0
-0.032146703756999996,4.279835390946502,0
-0.032144727756999995,-4.526748971178445,0
-0.032142751756999995,3.7037037037041527,0
-0.032140775757,3.950617283950168,0
-0.032138799757,-4.115226337433889,0
-0.032136823757,2.7160493827160495,0
-0.032134847757,2.551440329218107,0
-0.032132871757,-4.032921810699588,0
-0.032130895757,1.3991769547325104,0
-0.032128919756999996,2.4691358024691357,0
-0.032126943756999995,-4.115226337441823,0
-0.032124967756999995,-0.411522633739167,0
-0.032122991757,2.7160493827103602,0
-0.032121015757,-3.9506172839384903,0
-0.032119039757,-0.24691358025365062,0
-0.032117063757,1.0699588477366255,0
-0.032115087757,-1.316872427983539,0
-0.032113111757,0.7407407407407407,0
-0.032111135756999996,0,0.00823045267489712
-0.032109159756999996,-0.7407407407383453,0
-0.032107183756999995,0.5761316872416007,0
-0.032105207756999994,-0.08230452675001917,0
-0.032103231757,-0.6584362139907216,0
-0.032101255757,0.41152263374290976,0
-0.032099279757,0.1646090534979424,0
-0.032097303757,-0.7407407407407407,0
-0.032095327757,0.49382716049382713,0
-0.032093351757,-0.24691358024691357,0
-0.032091375756999996,0.0823045267489712,0
-0.032089399756999995,0.3292181069948368,0
-0.032087423756999994,-0.24691358024167367,0
-0.032085447757,2.6337448559618384,0
-0.032083471757,-0.9053497942322455,0
-0.032081495757,0.0823045267489712,0
-0.032079519757,-1.0699588477366255,0
-0.032077543757,0,0
-0.032075567757,0,0
-0.032073591756999996,-0.0823045267489712,0
-0.032071615756999995,-0.08230452674882148,0
-0.032069639756999994,-1.497110620202351e-13,0
-0.032067663757,-0.08230452674882148,0
-0.032065687757,-0.0823045267489712,0
-0.032063711757,-0.0823045267489712,0
-0.032061735757,0.49382716049382713,0
-0.032059759757,-0.823045267489712,0.00823045267489712
-0.032057783757,0.5761316872427984,0
-0.032055807756999996,-0.411522633744856,0
-0.032053831756999995,-0.1646090534967447,0
-0.032051855756999995,0.4938271604918809,0
-0.032049879757,-0.5761316872408522,0
-0.032047903757,-0.16460905349869098,0
-0.032045927757,0.49382716049382713,0
-0.032043951757,-0.7407407407407407,0
-0.032041975757,0.411522633744856,0
-0.032039999757,0.24691358024691357,0
-0.032038023756999996,-0.823045267489712,0
-0.032036047756999995,4.3621399176797535,0
-0.032034071756999995,-4.2798353909369204,0
-0.032032095757,0.9876543209780726,0
-0.032030119757,0.7407407407411899,0
-0.032028143757,-0.8230452674868673,0
-0.032026167757,0.49382716049382713,0
-0.032024191757,0.9876543209876543,0
-0.032022215757,-0.9053497942386831,0
-0.032020239756999996,0.5761316872427984,0
-0.032018263756999996,0.08230452674732437,0.00823045267489712
-0.032016287756999995,-0.8230452674883646,0.00823045267488215
-0.032014311756999994,-0.08230452674867177,0
-0.032012335757,0.08230452674867177,0
-0.032010359757,-0.6584362139904222,0
-0.032008383757,0.5761316872427984,0
-0.032006407757,-0.1646090534979424,0
-0.032004431757,-0.823045267489712,0
-0.032002455756999997,0.3292181069958848,0
-0.032000479756999996,1.1522633744855968,0
-0.031998503756999995,1.646090534975232,0
-0.031996527756999994,-0.6584362139922186,0
-0.031994551757,-0.905349794238234,0
-0.031992575757,-0.41152263374575426,0
-0.031990599757,-0.3292181069958848,0
-0.031988623757,0.0823045267489712,0
-0.031986647757,-0.0823045267489712,0
-0.031984671757,-0.3292181069958848,0
-0.031982695756999996,0.0823045267489712,0
-0.031980719756999995,0.24691358024661414,0
-0.031978743756999994,0.08230452674792321,0
-0.031976767757,-0.49382716049277914,0
-0.031974791757,1.1522633744826025,0
-0.031972815757,-0.7407407407407407,0
-0.031970839757,0.3292181069958848,0
-0.031968863757,0.3292181069958848,0
-0.031966887757,-0.9876543209876543,0
-0.031964911756999996,1.316872427983539,0
-0.031962935756999995,-1.646821682222586e-12,0
-0.031960959756999995,-0.9053497942358386,1.497110620202351e-14
-0.031958983757,0.6584362139889249,0.00823045267488215
-0.031957007757,-0.32921810699408816,1.4970663597679845e-14
-0.031955031757,-0.7407407407407407,0
-0.031953055757,0.6584362139917695,0
-0.031951079757,-0.411522633744856,0
-0.031949103757,4.362139917695473,0
-0.031947127756999996,-3.539094650205761,0
-0.031945151756999995,0.16460905349899035,0
-0.031943175756999995,0.7407407407396928,0
-0.031941199757,0.16460905349899035,0
-0.031939223757,-0.6584362139902724,0
-0.031937247757,0.6584362139893741,0
-0.031935271757,-0.24691358024691357,0
-0.031933295757,-0.3292181069958848,0
-0.031931319757,0.3292181069958848,0
-0.031929343756999996,-0.3292181069958848,0
-0.031927367756999996,-0.24691358024556617,0
-0.031925391756999995,0.4938271604921803,0
-0.031923415757,-0.4115226337432092,0
-0.031921439757,-0.16460905349839153,0
-0.031919463757,0.41152263374380804,0
-0.031917487757,-0.5761316872427984,0
-0.031915511757,-0.0823045267489712,0
-0.031913535757,3.292181069958848,0
-0.031911559756999996,-0.3292181069958848,0
-0.031909583756999996,-0.4938271604932283,0
-0.031907607756999995,-0.16460905349899035,0
-0.031905631756999994,-0.7407407407401418,0
-0.031903655757,-0.41152263374545484,0
-0.031901679757,0.16460905349689448,0
-0.031899703757,-0.0823045267489712,0
-0.031897727757,0.49382716049382713,0
-0.031895751757,-1.0699588477366255,0
-0.031893775757,0.7407407407407407,0
-0.031891799756999996,-0.24691358024691357,0
-0.031889823756999995,-0.4938271604918809,0
-0.031887847756999994,0.5761316872408522,0
-0.031885871757,-0.4938271604918809,0
-0.031883895757,0.2469135802455662,0
-0.031881919757,0.49382716049382713,0
-0.031879943757,-0.823045267489712,0
-0.031877967757,0.49382716049382713,0
-0.031875991757,0.24691358024691357,0
-0.031874015756999996,-1.5637860082304527,0
-0.031872039756999995,0.5761316872419001,0
-0.031870063756999994,0.0823045267476238,0
-0.031868087757,-0.6584362139904222,0
-0.031866111757,0.49382716049173137,0
-0.031864135757,-0.0823045267489712,0
-0.031862159757,4.032921810699588,0
-0.031860183757,-3.374485596707819,0
-0.031858207757,0.0823045267489712,0
-0.031856231756999996,0.7407407407407407,0
-0.031854255756999995,-0.5761316872426487,0
-0.031852279756999995,-0.4938271604917312,0
-0.031850303757,0.6584362139896738,0
-0.031848327757,-0.32921810699408816,0
-0.031846351757,-0.3292181069958848,0
-0.031844375757,0.24691358024691357,0
-0.031842399757,-0.411522633744856,0
-0.031840423757,-0.1646090534979424,0
-0.031838447756999996,0.49382716049382713,0
-0.031836471756999996,-0.6584362139904222,0
-0.031834495756999995,0.08230452674957003,0
-0.031832519757,0.4115226337442571,0
-0.031830543757,-0.41152263374335885,0
-0.031828567757,-0.9053497942377848,0
-0.031826591757,4.11522633744856,0
-0.031824615757,-0.5761316872427984,0
-0.031822639757,-0.1646090534979424,0
-0.031820663756999996,0,0
-0.031818687756999996,-0.9053497942377848,0
-0.031816711756999995,-0.411522633743808,0
-0.031814735756999994,0.16460905349779267,0
-0.031812759757,0.08230452674912091,0
-0.031810783757,-0.2469135802463147,0
-0.031808807757,-0.49382716049382713,0
-0.031806831757,0.24691358024691357,0
-0.031804855757,1.3991769547325104,0
-0.031802879757,-0.9053497942386831,0
-0.031800903756999996,0.6584362139917695,0
-0.031798927756999995,-8.982663721214106e-13,0
-0.031796951756999994,-0.4938271604926294,0
-0.031794975757,0.1646090534967447,0
-0.031792999757,-0.7407407407390939,0
-0.031791023757,0.3292181069958848,0
-0.031789047757,0.3292181069958848,0
-0.031787071757,-1.0699588477366255,0
-0.031785095757,0.24691358024691357,0
-0.031783119756999996,0.411522633744856,0
-0.031781143756999995,-0.9876543209845103,0
-0.031779167756999994,0.7407407407393933,0
-0.031777191757,1.34736666268509e-12,0
-0.031775215757,3.045267489706395,0
-0.031773239757,-2.7160493827160495,0
-0.031771263757,0.24691358024691357,0
-0.031769287757,0.49382716049382713,0
-0.031767311757,0.3292181069958848,0
-0.031765335756999996,-0.7407407407407407,0
-0.031763359756999995,0.493827160493378,0
-0.031761383756999995,0.24691358024511703,0
-0.031759407757,-0.7407407407389441,0
-0.031757431757,0.4115226337427602,0
-0.031755455757,0.3292181069958848,0
-0.031753479757,-0.7407407407407407,0
-0.031751503757,0.3292181069958848,0
-0.031749527757,0.24691358024691357,0
-0.031747551756999996,-0.7407407407407407,0
-0.031745575756999996,0.4938271604932283,0
-0.031743599756999995,0.16460905349195395,0
-0.031741623757,-3.127572016454917,0
-0.031739647757,4.36213991768185,0
-0.031737671757,-1.2345679012243878,0
-0.031735695757,-0.3292181069958848,0
-0.031733719757,0.24691358024691357,0
-0.031731743757,-0.823045267489712,0
-0.031729767756999996,-0.3292181069958848,0
-0.031727791756999996,0.16460905349629557,0
-0.031725815756999995,-0.7407407407381956,0
-0.031723839756999994,0.658436213989973,0
-0.031721863757,-0.32921810699408816,0
-0.031719887757,-0.41152263374470627,0
-0.031717911757,0.5761316872427984,0
-0.031715935757,-0.411522633744856,0
-0.031713959757,-0.1646090534979424,0
-0.031711983757,0.3292181069958848,0
-0.031710007756999996,-0.5761316872427984,0
-0.031708031756999995,0.2469135802473627,0
-0.031706055756999994,0.49382716049023406,0
-0.031704079757,-1.4814814814778883,0
